Domain Code,Area Code,Element Code,Element,Item Code,Year,Unit,Value,Flag,Note
QCL,237,5320,Producing Animals/Slaughtered,868,1996,An,560175.76,I,nan
QCL,237,5510,Production,868,1997,t,7314.81,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,1997,An,576225.09,I,nan
QCL,237,5510,Production,868,1998,t,8462.96,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,1998,An,580000.0,X,Unofficial figure
QCL,237,5510,Production,868,1999,t,8703.7,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,1999,An,596578.22,I,nan
QCL,237,5510,Production,868,2000,t,9555.56,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2000,An,580000.0,X,Unofficial figure
QCL,237,5510,Production,868,2001,t,9962.96,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2001,An,580000.0,X,Unofficial figure
QCL,237,5510,Production,868,2002,t,10425.93,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2002,An,580000.0,X,Unofficial figure
QCL,237,5510,Production,868,2003,t,10944.44,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2003,An,627000.0,X,Unofficial figure
QCL,237,5510,Production,868,2004,t,12203.7,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2004,An,696000.0,X,Unofficial figure
QCL,237,5510,Production,868,2005,t,14481.48,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2005,An,830000.0,E,nan
QCL,237,5510,Production,868,2006,t,17759.26,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2006,An,927000.0,E,nan
QCL,237,5510,Production,868,2007,t,21000.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2007,An,1200000.0,E,nan
QCL,237,5510,Production,868,2008,t,23148.15,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2008,An,1318000.0,E,nan
QCL,237,5510,Production,868,2009,t,26833.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2009,An,1530000.0,E,nan
QCL,237,5510,Production,868,2010,t,28407.41,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2010,An,1620000.0,E,nan
QCL,237,5510,Production,868,2011,t,29240.74,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2011,An,1668000.0,E,nan
QCL,237,5510,Production,868,2012,t,29944.44,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2012,An,1707000.0,E,nan
QCL,237,5510,Production,868,2013,t,29074.07,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2013,An,1657000.0,E,nan
QCL,237,5510,Production,868,2014,t,29851.85,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2014,An,1537714.0,A,nan
QCL,237,5510,Production,868,2015,t,30518.52,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2015,An,1567420.0,A,nan
QCL,237,5510,Production,868,2016,t,31425.93,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2016,An,1603790.0,A,nan
QCL,237,5510,Production,868,2017,t,32759.26,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2017,An,1652125.0,A,nan
QCL,237,5510,Production,868,2018,t,34074.07,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2018,An,1716398.93,A,nan
QCL,237,5510,Production,868,2019,t,36185.19,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2019,An,1794421.0,A,nan
QCL,237,5510,Production,868,2020,t,38055.56,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2020,An,1869043.13,A,nan
QCL,237,5510,Production,868,2021,t,47462.96,I,nan
QCL,237,5320,Producing Animals/Slaughtered,868,2021,An,1910582.19,I,nan
QCL,237,5510,Production,1018,1991,t,473.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1991,An,156000.0,E,nan
QCL,237,5510,Production,1018,1992,t,473.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1992,An,156000.0,E,nan
QCL,237,5510,Production,1018,1993,t,535.38,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1993,An,176500.0,E,nan
QCL,237,5510,Production,1018,1994,t,649.13,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1994,An,214000.0,E,nan
QCL,237,5510,Production,1018,1995,t,834.17,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1995,An,275000.0,E,nan
QCL,237,5510,Production,1018,1996,t,937.3,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1996,An,309000.0,X,Unofficial figure
QCL,237,5510,Production,1018,1997,t,936.09,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1997,An,308600.0,X,Unofficial figure
QCL,237,5510,Production,1018,1998,t,940.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1998,An,310000.0,X,Unofficial figure
QCL,237,5510,Production,1018,1999,t,943.37,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,1999,An,311000.0,X,Unofficial figure
QCL,237,5510,Production,1018,2000,t,970.67,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2000,An,320000.0,E,nan
QCL,237,5510,Production,1018,2001,t,985.83,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2001,An,325000.0,X,Unofficial figure
QCL,237,5510,Production,1018,2002,t,1093.52,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2002,An,360500.0,E,nan
QCL,237,5510,Production,1018,2003,t,1213.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2003,An,400000.0,E,nan
QCL,237,5510,Production,1018,2004,t,1577.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2004,An,520000.0,E,nan
QCL,237,5510,Production,1018,2005,t,1850.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2005,An,610000.0,E,nan
QCL,237,5510,Production,1018,2006,t,2126.37,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2006,An,701000.0,E,nan
QCL,237,5510,Production,1018,2007,t,2287.13,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2007,An,754000.0,E,nan
QCL,237,5510,Production,1018,2008,t,1907.97,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2008,An,629000.0,E,nan
QCL,237,5510,Production,1018,2009,t,1768.43,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2009,An,583000.0,E,nan
QCL,237,5510,Production,1018,2010,t,1656.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2010,An,546000.0,E,nan
QCL,237,5510,Production,1018,2011,t,1628.9,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2011,An,537000.0,E,nan
QCL,237,5510,Production,1018,2012,t,1631.93,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2012,An,538000.0,E,nan
QCL,237,5510,Production,1018,2013,t,1631.93,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2013,An,538000.0,E,nan
QCL,237,5510,Production,1018,2014,t,2040.17,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2014,An,672467.0,A,nan
QCL,237,5510,Production,1018,2015,t,2592.57,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2015,An,854417.99,I,nan
QCL,237,5510,Production,1018,2016,t,2660.26,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2016,An,876768.32,I,nan
QCL,237,5510,Production,1018,2017,t,3322.68,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2017,An,1095198.69,A,nan
QCL,237,5510,Production,1018,2018,t,3811.8,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2018,An,1256421.53,A,nan
QCL,237,5510,Production,1018,2019,t,4244.65,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2019,An,1399055.37,A,nan
QCL,237,5510,Production,1018,2020,t,4311.03,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2020,An,1420916.79,A,nan
QCL,237,5510,Production,1018,2021,t,4317.27,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1018,2021,An,1422954.47,I,nan
QCL,237,5510,Production,1036,1991,t,60224.24,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1991,An,11480745.07,I,nan
QCL,237,5510,Production,1036,1992,t,66557.58,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1992,An,13208394.38,I,nan
QCL,237,5510,Production,1036,1993,t,73466.67,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1993,An,14298476.22,I,nan
QCL,237,5510,Production,1036,1994,t,80490.91,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1994,An,15158075.74,I,nan
QCL,237,5510,Production,1036,1995,t,84636.36,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1995,An,16306000.0,X,Unofficial figure
QCL,237,5510,Production,1036,1996,t,90739.39,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1996,An,16921000.0,X,Unofficial figure
QCL,237,5510,Production,1036,1997,t,97072.73,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1997,An,17635900.0,A,nan
QCL,237,5510,Production,1036,1998,t,103175.76,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1998,An,18132000.0,X,Unofficial figure
QCL,237,5510,Production,1036,1999,t,110775.76,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,1999,An,19241600.0,A,nan
QCL,237,5510,Production,1036,2000,t,118490.91,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2000,An,21021300.0,A,nan
QCL,237,5510,Production,1036,2001,t,127357.58,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2001,An,21900000.0,E,nan
QCL,237,5510,Production,1036,2002,t,138987.88,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2002,An,24933500.0,A,nan
QCL,237,5510,Production,1036,2003,t,150963.64,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2003,An,27402250.0,A,nan
QCL,237,5510,Production,1036,2004,t,169157.58,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2004,An,32070870.0,A,nan
QCL,237,5510,Production,1036,2005,t,192303.03,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2005,An,34000000.0,E,nan
QCL,237,5510,Production,1036,2006,t,210612.12,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2006,An,36000000.0,E,nan
QCL,237,5510,Production,1036,2007,t,214642.42,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2007,An,38000000.0,E,nan
QCL,237,5510,Production,1036,2008,t,232951.52,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2008,An,40000000.0,E,nan
QCL,237,5510,Production,1036,2009,t,246424.24,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2009,An,43400000.0,E,nan
QCL,237,5510,Production,1036,2010,t,255290.91,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2010,An,43400000.0,E,nan
QCL,237,5510,Production,1036,2011,t,260472.73,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2011,An,44270000.0,E,nan
QCL,237,5510,Production,1036,2012,t,265654.55,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2012,An,45144000.0,E,nan
QCL,237,5510,Production,1036,2013,t,271412.12,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2013,An,45970000.0,E,nan
QCL,237,5510,Production,1036,2014,t,279933.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2014,An,47202406.0,A,nan
QCL,237,5510,Production,1036,2015,t,293406.06,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2015,An,50960488.0,A,nan
QCL,237,5510,Production,1036,2016,t,311024.24,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2016,An,51115510.0,A,nan
QCL,237,5510,Production,1036,2017,t,315630.3,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2017,An,49032252.63,A,nan
QCL,237,5510,Production,1036,2018,t,323690.91,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2018,An,49743745.92,A,nan
QCL,237,5510,Production,1036,2019,t,279818.18,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2019,An,42192968.55,A,nan
QCL,237,5510,Production,1036,2020,t,284078.79,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2020,An,44146027.65,A,nan
QCL,237,5510,Production,1036,2021,t,298242.42,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1036,2021,An,47176128.92,I,nan
QCL,237,5510,Production,1098,1991,t,258.62,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1991,An,17000.0,E,nan
QCL,237,5510,Production,1098,1992,t,258.62,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1992,An,17000.0,E,nan
QCL,237,5510,Production,1098,1993,t,258.62,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1993,An,17000.0,E,nan
QCL,237,5510,Production,1098,1994,t,266.22,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1994,An,17500.0,E,nan
QCL,237,5510,Production,1098,1995,t,266.22,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1995,An,17500.0,E,nan
QCL,237,5510,Production,1098,1996,t,270.03,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1996,An,17750.0,E,nan
QCL,237,5510,Production,1098,1997,t,258.62,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1997,An,17000.0,E,nan
QCL,237,5510,Production,1098,1998,t,273.83,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1998,An,18000.0,E,nan
QCL,237,5510,Production,1098,1999,t,365.11,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,1999,An,24000.0,E,nan
QCL,237,5510,Production,1098,2000,t,308.82,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2000,An,20300.0,E,nan
QCL,237,5510,Production,1098,2001,t,319.47,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2001,An,21000.0,E,nan
QCL,237,5510,Production,1098,2002,t,270.79,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2002,An,17800.0,E,nan
QCL,237,5510,Production,1098,2003,t,273.83,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2003,An,18000.0,E,nan
QCL,237,5510,Production,1098,2004,t,304.26,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2004,An,20000.0,E,nan
QCL,237,5510,Production,1098,2005,t,380.32,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2005,An,25000.0,E,nan
QCL,237,5510,Production,1098,2006,t,273.83,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2006,An,18000.0,E,nan
QCL,237,5510,Production,1098,2007,t,276.87,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2007,An,18200.0,E,nan
QCL,237,5510,Production,1098,2008,t,395.53,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2008,An,26000.0,E,nan
QCL,237,5510,Production,1098,2009,t,296.65,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2009,An,19500.0,E,nan
QCL,237,5510,Production,1098,2010,t,167.34,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2010,An,15125.0,I,nan
QCL,237,5510,Production,1098,2011,t,174.67,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2011,An,15787.5,I,nan
QCL,237,5510,Production,1098,2012,t,239.95,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2012,An,16200.0,E,nan
QCL,237,5510,Production,1098,2013,t,206.53,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2013,An,15300.0,E,nan
QCL,237,5510,Production,1098,2014,t,187.95,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2014,An,11797.33,I,nan
QCL,237,5510,Production,1098,2015,t,210.07,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2015,An,9465.38,A,nan
QCL,237,5510,Production,1098,2016,t,170.8,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2016,An,7812.0,A,nan
QCL,237,5510,Production,1098,2017,t,219.09,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2017,An,16991.76,A,nan
QCL,237,5510,Production,1098,2018,t,191.31,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2018,An,9051.0,A,nan
QCL,237,5510,Production,1098,2019,t,186.73,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2019,An,8811.4,A,nan
QCL,237,5510,Production,1098,2020,t,199.07,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2020,An,9314.8,A,nan
QCL,237,5510,Production,1098,2021,t,193.49,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1098,2021,An,9504.84,I,nan
QCL,237,5510,Production,1091,1994,t,0.0,M,nan
QCL,237,5313,Laying,1091,1994,1000 An,0.0,M,nan
QCL,237,5510,Production,1091,1995,t,0.0,M,nan
QCL,237,5313,Laying,1091,1995,1000 An,0.0,M,nan
QCL,237,5510,Production,1091,1996,t,0.0,M,nan
QCL,237,5313,Laying,1091,1996,1000 An,0.0,M,nan
QCL,237,5510,Production,1091,1997,t,0.0,M,nan
QCL,237,5313,Laying,1091,1997,1000 An,0.0,M,nan
QCL,237,5510,Production,1037,1991,t,30112.12,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1991,An,11480745.07,I,nan
QCL,237,5510,Production,1037,1992,t,33278.79,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1992,An,13208394.38,I,nan
QCL,237,5510,Production,1037,1993,t,36733.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1993,An,14298476.22,I,nan
QCL,237,5510,Production,1037,1994,t,40245.45,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1994,An,15158075.74,I,nan
QCL,237,5510,Production,1037,1995,t,42318.18,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1995,An,16306000.0,X,Unofficial figure
QCL,237,5510,Production,1037,1996,t,45369.7,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1996,An,16921000.0,X,Unofficial figure
QCL,237,5510,Production,1037,1997,t,48536.36,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1997,An,17635900.0,A,nan
QCL,237,5510,Production,1037,1998,t,51587.88,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1998,An,18132000.0,X,Unofficial figure
QCL,237,5510,Production,1037,1999,t,55387.88,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,1999,An,19241600.0,A,nan
QCL,237,5510,Production,1037,2000,t,59245.45,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2000,An,21021300.0,A,nan
QCL,237,5510,Production,1037,2001,t,63678.79,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2001,An,21900000.0,E,nan
QCL,237,5510,Production,1037,2002,t,69493.94,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2002,An,24933500.0,A,nan
QCL,237,5510,Production,1037,2003,t,75481.82,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2003,An,27402250.0,A,nan
QCL,237,5510,Production,1037,2004,t,84578.79,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2004,An,32070870.0,A,nan
QCL,237,5510,Production,1037,2005,t,96151.52,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2005,An,34000000.0,E,nan
QCL,237,5510,Production,1037,2006,t,105306.06,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2006,An,36000000.0,E,nan
QCL,237,5510,Production,1037,2007,t,107321.21,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2007,An,38000000.0,E,nan
QCL,237,5510,Production,1037,2008,t,116475.76,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2008,An,40000000.0,E,nan
QCL,237,5510,Production,1037,2009,t,123212.12,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2009,An,43400000.0,E,nan
QCL,237,5510,Production,1037,2010,t,127645.45,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2010,An,43400000.0,E,nan
QCL,237,5510,Production,1037,2011,t,130236.36,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2011,An,44270000.0,E,nan
QCL,237,5510,Production,1037,2012,t,132827.27,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2012,An,45144000.0,E,nan
QCL,237,5510,Production,1037,2013,t,135706.06,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2013,An,45970000.0,E,nan
QCL,237,5510,Production,1037,2014,t,139966.67,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2014,An,47202406.0,A,nan
QCL,237,5510,Production,1037,2015,t,146703.03,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2015,An,50960488.0,A,nan
QCL,237,5510,Production,1037,2016,t,155512.12,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2016,An,51115510.0,A,nan
QCL,237,5510,Production,1037,2017,t,157815.15,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2017,An,49032252.63,A,nan
QCL,237,5510,Production,1037,2018,t,161845.45,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2018,An,49743745.92,A,nan
QCL,237,5510,Production,1037,2019,t,139909.09,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2019,An,42192968.55,A,nan
QCL,237,5510,Production,1037,2020,t,142039.39,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2020,An,44146027.65,A,nan
QCL,237,5510,Production,1037,2021,t,149121.21,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1037,2021,An,47176128.92,I,nan
QCL,237,5510,Production,1019,1991,t,62.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1991,An,156000.0,E,nan
QCL,237,5510,Production,1019,1992,t,62.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1992,An,156000.0,E,nan
QCL,237,5510,Production,1019,1993,t,70.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1993,An,176500.0,E,nan
QCL,237,5510,Production,1019,1994,t,85.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1994,An,214000.0,E,nan
QCL,237,5510,Production,1019,1995,t,110.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1995,An,275000.0,E,nan
QCL,237,5510,Production,1019,1996,t,123.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1996,An,309000.0,X,Unofficial figure
QCL,237,5510,Production,1019,1997,t,123.44,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1997,An,308600.0,X,Unofficial figure
QCL,237,5510,Production,1019,1998,t,124.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1998,An,310000.0,X,Unofficial figure
QCL,237,5510,Production,1019,1999,t,124.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,1999,An,311000.0,X,Unofficial figure
QCL,237,5510,Production,1019,2000,t,128.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2000,An,320000.0,E,nan
QCL,237,5510,Production,1019,2001,t,130.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2001,An,325000.0,X,Unofficial figure
QCL,237,5510,Production,1019,2002,t,144.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2002,An,360500.0,E,nan
QCL,237,5510,Production,1019,2003,t,160.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2003,An,400000.0,E,nan
QCL,237,5510,Production,1019,2004,t,208.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2004,An,520000.0,E,nan
QCL,237,5510,Production,1019,2005,t,244.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2005,An,610000.0,E,nan
QCL,237,5510,Production,1019,2006,t,280.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2006,An,701000.0,E,nan
QCL,237,5510,Production,1019,2007,t,301.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2007,An,754000.0,E,nan
QCL,237,5510,Production,1019,2008,t,251.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2008,An,629000.0,E,nan
QCL,237,5510,Production,1019,2009,t,233.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2009,An,583000.0,E,nan
QCL,237,5510,Production,1019,2010,t,218.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2010,An,546000.0,E,nan
QCL,237,5510,Production,1019,2011,t,214.8,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2011,An,537000.0,E,nan
QCL,237,5510,Production,1019,2012,t,215.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2012,An,538000.0,E,nan
QCL,237,5510,Production,1019,2013,t,215.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2013,An,538000.0,E,nan
QCL,237,5510,Production,1019,2014,t,269.03,I,nan
QCL,237,5320,Producing Animals/Slaughtered,1019,2014,An,672467.0,A,nan
